,movieName,comments,ratings
15874,기생충,,9
15875,기생충,완전 꿀잼 허니잼 완벽한영화,8
15876,기생충,신선하고 충격적이고 정말 뭐라 표현이 안되는 영화,10
15877,기생충,영화 끝나고 자꾸 생각하게 되네요집에 와서도 계속 검색하고 있어요 내가 놓쳤던 부분들을씁쓸하긴 하지만 너무 좋은 영화입니다,10
15878,기생충,다음 스토리가 예측되는 뻔한 스토리가 아니라 재밌고 좋았습니다,10
15879,기생충,충격과 공포,10
15880,기생충,여러가지 생각을 하게 해주는 영화면서 시간지나는 줄 모르고 빨리 지나가는 영화,10
15881,기생충,스토리며 연출 말이 필요없는 영화다,10
15882,기생충,빈부의 차이를 현실감 있게 잘 보여준 거기서 일어난 우연으로 사건이전개되는 탄탄한 스토리 바탕으로넘 재미있게 봤습니다.시간이 휙 지나갔어요.마무리도 좋았습니다.한국말로 보는 아카데미4관왕의영화를 보다니 감격 그자체입니다.,10
15883,기생충,진실은 불편한법.불편함을 적나라하게 마주했기에 진실로 다가오는 법.,10
15884,기생충,,10
15885,기생충,"Academy is parasitic of ""Parasite"".",10
15886,기생충,"보는 내내 뭔지 모를 긴장감이 감돌고 진행 속도도 빠르며, 폭발력 있는 영화라 생각한다. 관객을 흡일할 만한 여러 가지 요소가 잘 녹아 있다고 생각한다.",9
15887,기생충,오스카 4관왕 기념으로 뒤늦게 극장에서 봄. 다 계획이 있었음. 반지하의 추억. 지하실의 공포.,9
15888,기생충,서로의 역할을 충실히 잘해내서 잘만들어진 작품이네요.,9
15889,기생충,내용은 공감이 그닥 가지않지만 봉준호감독의 연출력은 정말 알아줘야 할듯~아카데미상 축하드립니다!,8
15890,기생충,잘 만들어진 영화 한편,10
15891,기생충,"여러분, 블랙리스트만 풀어도 이렇게 좋은 영화들이 나옵니다. 미국 아카데미 가장 중요한 작품, 감독, 각본상 동시 수상 경축 !",10
15892,기생충,역시 봉준호,10
15893,기생충,많은 의미를 담고 있는 영화. 두고두고 보고싶다!,10
15894,기생충,인생 최고의 영화 별다섯개,10
15895,기생충,,10
15896,기생충,"웰 메이드 한가족 비극 영화.현실을 관통하고, 사회를 뚫는다. 결코 가볍지 않은 적당한 무게감에 잔상이 깃든다.",9
15897,기생충,"사회 계층 구조의 단면을 하루 밤낮 사이에 일어나는 사건 단 하나만으로도 직설적인 동시에 은유적으로, 봉제선 하나 없이 매끄럽게 보여주는 감독의 솜씨. 각본과 연출이 놀라워서 사실 배우들의 연기가 가려진다는 것이 유일한 흠일 정도.",10
15898,기생충,,10
15899,기생충,영화가 끝난 후 남아있는 불편한 여운까지 모든게 완벽한 영화.,10
15900,기생충,정신없이 끝까지 긴장을 놓을수 없는 스토리에 마지막에 는 화장실도 급해지고 그러더니 자막이 올라가더군요 다음에 tv에서 한번 더 보여줄때 제대로 음미하면서 봐야될듯.. 암튼 근래보기드문 영화였슴니다,10
15901,기생충,그저 그랬다.,6
15902,기생충,다양한 생각을 하게 해주는 영화...유튜브 등에 다양한 해석이 있지만 주관일 뿐이므로각자의 방식으로 받아들이면 될듯,10
15903,기생충,"If this doesn’t win an Oscar, it proves the Academy is blind.",9
15904,기생충,재밌씁니당 추천드려요,9
15905,기생충,영화 완전 대박 재미있었어요,10
15906,기생충,,8
15907,기생충,재미있습니다,10
15908,기생충,사회의 단면을 잘 반영하고 있어서 마음한구석 잔잔한 차가움을 남기는,10
15909,기생충,연기들도너무좋았고연출도좋았어요,7
15910,기생충,계급을 높이로 표현한 것이 씁쓸하면서도 기억에 남더이다.,10
15911,기생충,탄탄한 구성과 내용이 재미있었습니다.,8
15912,기생충,현실을 그 누구보다 현실스럽게 그린 영화,9
15913,기생충,내 인생 최고로 인상깊었던 영화 천재가 만든영화,10
15914,기생충,완벽한 연기를 통한 주제의식 전달. 많은 생각들.,10
15915,기생충,기생충이 독이되고 실이될수도 이.ㅆ는 공존하는,9
15916,기생충,반드시 한번더 보고싶은 긴장 짜릿한 영화!!어머니가 다시보고 싶다고 하셨다!!,10
15917,기생충,,10
15918,기생충,잔인하고없는자의 기생이불편함을..그럼에도 부인할 수 없는...슬픈 영화 입니다,10
15919,기생충,잔인한 장면들이 무서웠습니다,4
15920,기생충,진짜 연출에 영상미에 스토리도 잘 짜여진 영화라는 생각... 오랜만에 좋은 영화 봤어요,10
15921,기생충,예술작은 예술작입다.,10
15922,기생충,연기나 연출은 훌륭했습니다.보는 내내 지루하지 않았어요.,8
15923,기생충,영화의 모든 요소가 그냥 버려지는것이 없다,9
15924,기생충,인생 영화 니스트를 바꾼 명작,10
15925,기생충,상을 타는데는 의미가 있는듯 잘 만든영화!,10
15926,기생충,스토리 영상 모두 괜찮은 잘 짜여진 영화였어요.,10
15927,기생충,비장하게 들어갔다가 홀린듯이 보고나오게되는 영화..,10
15928,기생충,감사합니다.너무 감사합니다.,4
15929,기생충,,10
15930,기생충,,10
15931,기생충,진짜 사회 그대로를 적나라하게 보여줘서 소름끼쳣다,8
15932,기생충,,10
15933,기생충,숨어있는 연출의 의미를 찾으면 재미가 배가되는 영화,8
15934,기생충,,10
15935,기생충,연기 모두 잘하고 재밌어요,10
15936,기생충,생각해보게만드는영화보고나서도 많은생각이든영화였습니다지루하지않게 잘봤네요,10
15937,기생충,,8
15938,기생충,여러가지를 생각하게 만드는 영화. 각자의 시각에서 조리있게 감상을 정리할 수 있는 영화라고 생각.,9
15939,기생충,너무 재밌뜹니다^^...,10
15940,기생충,,10
15941,기생충,한편으로 씁쓸한 재밌다는 표현이 어색한 좋은 영화,8
15942,기생충,시간이 금방 갔어요재밌게 봤습니다,10
15943,기생충,딱히 재밋지도 재미없지도 않았어요,7
15944,기생충,꿀잼예스잼핵잼,10
15945,기생충,그냥 쭉쭉쭉 스토리 전개에 맞춰서 보긴 흥미진진 했지만 다음작품땐 현재 진행중인 상황에 대한 소재는 사용 안해주셨음 합니다,6
15946,기생충,연기는 좋았으나 영화는 별루,4
15947,기생충,"연기는 평범했으나, 구축한 캐릭터의 깊이와 개성의 차원이 다르다. 스토리는 섬세하게 짜여졌으며 일상적인 소재를 의도적으로 피해 예측을 초월한다. 한국사회 신분제도의 창의적 집대성. 이걸로 결정났으니 별점 만점이 뭐가 아깝겠나. 눈부신 연출과 이야기의 결정판.",10
15948,기생충,조여정 배우 연기가 감탄을 금치 못할 정도였다 청룡영화제 여우주연상 수상하신 것 정말로 축하드립니다,9
15949,기생충,몰입력이 최고의 영화였어요 잘봤습니다,10
15950,기생충,,8
15951,기생충,"이정은 배우님의 연기를 보며 소름이 끼쳤습니다. 대한민국에 이정은 배우님이 계시다는게 참 자랑스럽네요, 영화연출도 연출이지만 배우님의 소화력이 대단하셨다고 생각합니다",9
15952,기생충,,10
15953,기생충,재미있게 잘 봤습니다 여운이 남는 영화였습니다,10
15954,기생충,,10
15955,기생충,,9
15956,기생충,생각보다좋았었네요~,8
15957,기생충,재밌어요 상받을만항ㅅ,10
15958,기생충,엄마랑 본 영화인데 ...많은 여운이 남았던 영화렸습니다..상받은 이율 알것 같구여~배우들 연기가 짱~~,8
15959,기생충,진짜 너무 재밌어시대의 명작,10
15960,기생충,보고나서 기분이 더럽고 계속 생각나는 영화,6
15961,기생충,남아있는 사회의 어두운 면을 정확하게 보여줌,9
15962,기생충,스포가 없어서 지하에 다른 가족이 사는모습에 많이 놀랐다그런데 그분이 젖병으로 음식을 드시고...숨어있는 의미 연기력 정말 대단했다,10
15963,기생충,,10
15964,기생충,재미짐,9
15965,기생충,기대이상,9
15966,기생충,,9
15967,기생충,기니디비니디기닏ㆍ비니디기니디비시지디,6
15968,기생충,우리나라 영화 수준이 높아졌다고 생각하게 만든 영화,8
15969,기생충,희극으로 그려낸 자본주의의 비극,10
15970,기생충,한국 영화 100주년을 맞아 탄생한 길이 기억될 걸작.,10
15971,기생충,연기자들의 연기가 너무 소름끼치도록 좋았다,8
15972,기생충,몰입감이 너무 좋아서 처음부터 끝까지 주저함없이 함 없이 계속 집중해서 보았습니다,10
15973,기생충,모든게 현실이기같기에 동감합니다,10
15974,기생충,처음부터 끝까지 반전 모드였어요,10
15975,기생충,기대햇던 만큼 좋았다 역시 봉준호,10
15976,기생충,,10
15977,기생충,해학이 넘치지만 웃을 수 없는 스토리,10
15978,기생충,진 심 개꿀잼ㅠㅠㅠㅠ 강추,10
15979,기생충,비내리는 장면이 인상적이었습니다.,10
15980,기생충,의미있는 영화,9
15981,기생충,기대했던것만큼 혹은 그 이상으로 좋았습니다.,10
15982,기생충,"봉준호감독의 작품인 괴물을 어릴때 정말 긴장감있게 봤었는데기생충에서도 그때의 긴장감을 느낄 수 있었음 부자가족들에게 들킬까 말까한 긴장감이 스릴있었고 스토리에서 묘한 공감, 기분나쁨이 느껴졌음(나쁜거아님)",10
15983,기생충,못사는 사람으로서 참 찝찝하고 기분나쁜 영화 현실을 마주하게됨ㅋㅋ ㅠㅠ,8
15984,기생충,,10
15985,기생충,정말 오랜만에 100% 몰입하고 본 영화 같아요 각본이며 배우며 연기며 2019년도 최고의 영화입니다,10
15986,기생충,너무너무 재미있었어요^^,8
15987,기생충,너무 적나라해서 조금 쓰린 하지만 꼭 봐야하는 영화였습니다.,9
15988,기생충,,10
15989,기생충,다보고나니 기분이안좋아지는이유는뭘까요ㅜ,7
15990,기생충,재미있고 탄탄한 영화였어요역시 믿고보는 봉준호,10
15991,기생충,너는 다 계획이 있구나 아들아,10
15992,기생충,조커 웃음 계속 생각남 소름,8
15993,기생충,조커 웃음 계속 생각남 소름,8
15994,기생충,기생충이먼지 세롭네요,8
15995,기생충,괜찮습니다,10
15996,기생충,영화보는내내 무언가의 죄책감과 찜찜함..역시 봉준호,10
15997,기생충,,7
15998,기생충,한국영화계의 상징적인 작품,10
15999,기생충,굿굿 아주 잼있게봤어요,10
16000,기생충,잘봣습니다! 연기도 훌륭,8
16001,기생충,다소 불편하고 잔인한 장면들이 있어서.. 15세 관람가 인줄 몰랐네요..,9
16002,기생충,연기구멍이 없어서 진짜 몰입감 최고였음,8
16003,기생충,,10
16004,기생충,,10
16005,기생충,스토리 탄탄하고 재미있어요.,10
16006,기생충,잘 만든 영화인건 알겠는데 보고나면 기분이 좀 찝찝해요,8
16007,기생충,두고두고 떠오르는 주제가많은 훌륭한 이야기입니다,10
16008,기생충,별 생각없이 기대도 없이 봤는데 재미있었습니다^^*,8
16009,기생충,상류사회의 무례함에 대해 다시한번생각하게 되는영화..그속에 섞여있어도 결국 뼛속까지 바뀌지않는다는 점이 슬펐음,8
16010,기생충,송강호 눈빛 잊을수가 없을듯,10
16011,기생충,1,9
16012,기생충,내용이 좋았어요 다음에도 보고싶어요,10
16013,기생충,재밌어요,10
16014,기생충,결론이 씁쓸했으나 현실을 잘 반영했다고 생각함,10
16015,기생충,봉감독 특유의 현실 인듯 현실 아닌듯 한 진행과 역시나믿고 보는 배우들의 연기가 좋았네요,7
16016,기생충,봉감독도 생각하지 못한 숨어있는 의미들을 찾는 재미,8
16017,기생충,불편한데 계속 생각나는 영화,10
16018,기생충,생각보다되게 볼만했어요,8
16019,기생충,"피식피식 웃음이 나왔다. 두근두근 쫄깃해졌다... 그리고 슬펐다.미래에 영화의 고전처럼 회자될 작품을 만났다.강한 스토리, 조화로운 연기, 연출, 모든것디 다 좋았다.",9
16020,스파이더맨: 파 프롬 홈,여기까지가 마블 전성기의 마지막,10
16021,스파이더맨: 파 프롬 홈,재밌네요 초등학생때 스파이더맨1 봤었는데 20년전에봤던 스파이더맨도 재밌지만 이거도 진짜 재밌네요,10
16022,스파이더맨: 파 프롬 홈,액션도 호쾌 했고 스파이더맨 배우도 연기가 멋졌습니다,10
16023,스파이더맨: 파 프롬 홈,그냥저냥 볼만하네....,8
16024,스파이더맨: 파 프롬 홈,너무 재미있었어요~~!!^^,10
16025,스파이더맨: 파 프롬 홈,톰 크루즈의 매력넘치는 연기와 창의적인 액션씬이 재미있었다.,8
16026,스파이더맨: 파 프롬 홈,볼만했어요 추천합니다#,10
16027,스파이더맨: 파 프롬 홈,믿고보는 마블영화,10
16028,스파이더맨: 파 프롬 홈,좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요,10
16029,스파이더맨: 파 프롬 홈,"토니스타크,,ㅠㅜ다시나오먄 안되나요 너무재밌게 잘봤습니다 믿고보는 마블영화",10
16030,스파이더맨: 파 프롬 홈,재미있었습니다 재미있었습니다 재미있었습니다,10
16031,스파이더맨: 파 프롬 홈,아이언맨을 잃은 스파이더맨이 진정한 히어로가 되는 과정을 심오하지만 무겁지 않게 만든 영화,10
16032,스파이더맨: 파 프롬 홈,재밌고 재밌고 재밌었습니다~~,9
16033,스파이더맨: 파 프롬 홈,재밌어요~~~~,7
16034,스파이더맨: 파 프롬 홈,마지막 10~15분을 위한 영화인 느낌!,9
16035,스파이더맨: 파 프롬 홈,공백을제외하고열글자 굿굿굿,10
16036,스파이더맨: 파 프롬 홈,스파이더맨 너모귀엽고 잼낫어용,10
16037,스파이더맨: 파 프롬 홈,최고의 스파이터맨 영화,10
16038,스파이더맨: 파 프롬 홈,스파이더맨은 사랑입니다,10
16039,스파이더맨: 파 프롬 홈,스타크의 위대한 유산!,8
16040,스파이더맨: 파 프롬 홈,좀 고구마 였지만 재미있어요 ㅎ,8
16041,스파이더맨: 파 프롬 홈,아주 아주아주 재미있었어요 다음에 또 보고싶어요,8
16042,스파이더맨: 파 프롬 홈,악당이 너무 신박한 것 같으면서도 의외로 별 거 없어서? 기대치 만큼 재밌지는 않았던 것 같음,8
16043,스파이더맨: 파 프롬 홈,Tom Holland was born to be spiderman.,7
16044,스파이더맨: 파 프롬 홈,ㅇ,10
16045,스파이더맨: 파 프롬 홈,지루하진않네요. 오락성은 괜찮았어요.,8
16046,스파이더맨: 파 프롬 홈,이때까지 봤던 마블영화중 제일 재미있던영화...,10
16047,스파이더맨: 파 프롬 홈,잘보았습니다 아주인상깊었습니다,9
16048,스파이더맨: 파 프롬 홈,그냥그냥쏘쏘,8
16049,스파이더맨: 파 프롬 홈,딱히 재밌는 영화는 아닌 듯 쿠키영상은 이왕 본 거 보고 나오면 좋을 듯,5
16050,스파이더맨: 파 프롬 홈,역시 믿고보는 마블 CG,8
16051,스파이더맨: 파 프롬 홈,완전 잼나고 스파이더맨팬되버림ㅋㅋㅋ,8
16052,스파이더맨: 파 프롬 홈,,10
16053,스파이더맨: 파 프롬 홈,너무 재미있어요!!!,10
16054,스파이더맨: 파 프롬 홈,마블은 갓입니다 ㅋㄷㅋ,10
16055,스파이더맨: 파 프롬 홈,정말 짱쨍 재미있는 영화입니다,10
16056,스파이더맨: 파 프롬 홈,,6
16057,스파이더맨: 파 프롬 홈,마지막 쿠키영상에서 내 머릿속에 물음표가 백만 개 생겼다,10
16058,스파이더맨: 파 프롬 홈,아주 좋음 블루레이 구매예정,10
16059,스파이더맨: 파 프롬 홈,아이가참 재미있어해요 다른영화는 저는 좀자는데재미있게 잘봤습니다,10
16060,스파이더맨: 파 프롬 홈,다음 시리즈 빨리 나와라ㅠㅠ,10
16061,스파이더맨: 파 프롬 홈,두번봤슴다.,10
16062,스파이더맨: 파 프롬 홈,기대했던만큼아주재밌어요,10
16063,스파이더맨: 파 프롬 홈,명작 담에 또 봐야징,10
16064,스파이더맨: 파 프롬 홈,역시멋지네요. 재미있어요,8
16065,스파이더맨: 파 프롬 홈,애기들이 너무나 좋아했어요,8
16066,스파이더맨: 파 프롬 홈,굿,8
16067,스파이더맨: 파 프롬 홈,다음 편이 기대되네용,7
16068,스파이더맨: 파 프롬 홈,아이언맨을 이제 못보다니 흑흑 ㅜㅜ,8
16069,스파이더맨: 파 프롬 홈,너무 재밋엇내요 스파이더맨,10
16070,스파이더맨: 파 프롬 홈,재미있긴함 문제라면 이게 스파이더맨 영화인지 햇갈리는 정도,8
16071,스파이더맨: 파 프롬 홈,,8
16072,스파이더맨: 파 프롬 홈,별점5점입니다굿굿굿,10
16073,스파이더맨: 파 프롬 홈,"역시, 믿고보는 스파이더맨!!",9
16074,스파이더맨: 파 프롬 홈,액션이 너무 재밌고 좋습니다.,10
16075,스파이더맨: 파 프롬 홈,솔직히 큰 기대는 안하고 봣는데 역시나 마블,9
16076,스파이더맨: 파 프롬 홈,,8
16077,스파이더맨: 파 프롬 홈,스파이더맨은 사랑입니다,8
16078,스파이더맨: 파 프롬 홈,내가 이제 늙어감을 실감한 영화..당최 집중이 안돼...,4
16079,스파이더맨: 파 프롬 홈,,10
16080,스파이더맨: 파 프롬 홈,보는거 자체가 재미임.,8
16081,스파이더맨: 파 프롬 홈,초등학생 아들과 봤는데 잼있데요~^^,10
16082,스파이더맨: 파 프롬 홈,파프롬홈 다음 스파이더맨 영화도 있는거죠??,8
16083,스파이더맨: 파 프롬 홈,주인공이 멋있고 재미있었습니다~♡♡♡,10
16084,스파이더맨: 파 프롬 홈,재미있어요. 추천합니다,8
16085,스파이더맨: 파 프롬 홈,재밌네요 스파이더맨 파프롬홈,10
16086,스파이더맨: 파 프롬 홈,토니의 뒤를 이을 스파이더맨이 기대됩니다.,8
16087,스파이더맨: 파 프롬 홈,,5
16088,스파이더맨: 파 프롬 홈,왕잼 꿀잼 넘 잼있게 보았습니당,10
16089,스파이더맨: 파 프롬 홈,최고의 마블 영화 중 하나,10
16090,스파이더맨: 파 프롬 홈,재미있었어요. 아이들이 스파이더맨 시리즈를 좋아하네요. 흥미지진진 합니다,8
16091,스파이더맨: 파 프롬 홈,기대 이상을 채우진 않았지만 충분히 볼 가치가 있는 영화,8
16092,스파이더맨: 파 프롬 홈,핵꿀잠이였습니다 꼬보세요,10
16093,스파이더맨: 파 프롬 홈,핵꿀잠이였습니다 꼬보세요,10
16094,스파이더맨: 파 프롬 홈,스파이더맨의 진화 좀더 개구쟁이 과거와는 다를 재미 요소 갖추어짐.,6
16095,스파이더맨: 파 프롬 홈,영상도 훌륭하고 재미있게 잘 봤습니다,8
16096,스파이더맨: 파 프롬 홈,,10
16097,스파이더맨: 파 프롬 홈,,8
16098,스파이더맨: 파 프롬 홈,상상속에 스피드~액션~좋았다,8
16099,스파이더맨: 파 프롬 홈,,9
16100,스파이더맨: 파 프롬 홈,3편이 기대됩니다MCU 의 새로운 시작,7
16101,스파이더맨: 파 프롬 홈,온가족이 볼수있는 그런영화~!!!초중고 아이들과 함께볼수있어서 좋았어요~,8
16102,스파이더맨: 파 프롬 홈,마블은 상업이지만 그만큼 재밌으니 시리즈가 나오는법,10
16103,스파이더맨: 파 프롬 홈,너무 감동적이었습니다. 조금과한영웅들도 있었지만. 보는내내 지루함없이 잘본거같아요. 너무길어서 허리가좀아픈거빼곤. 초등6초등3 아이들도집중력을 발휘할만큼 시선을 떼지못하더라구요.정말잘봤습니다^^,10
16104,스파이더맨: 파 프롬 홈,스파이디 최고예요. 재미있어요.,10
16105,스파이더맨: 파 프롬 홈,역시 재미는 있는데 뭔가 부족하다.,10
16106,스파이더맨: 파 프롬 홈,큰재미는 못느낌 11세 아들녀석은 좋아함^^,6
16107,스파이더맨: 파 프롬 홈,굿!!!정말 잘 봤습니다,8
16108,스파이더맨: 파 프롬 홈,재미있습니다,10
16109,스파이더맨: 파 프롬 홈,ost. 너무 좋아요아이들이 계속 따라부룹니다,10
16110,스파이더맨: 파 프롬 홈,재밌네요 잘봤습니다 ㅋㅋ,10
16111,스파이더맨: 파 프롬 홈,반전이 굉장한 영화네요,8
16112,스파이더맨: 파 프롬 홈,다음이 궁금하네요젊윤감성 스파이더맨,8
16113,스파이더맨: 파 프롬 홈,,8
16114,스파이더맨: 파 프롬 홈,역시 스파이더맨초딩아들이 좋아하는 ㅋ,8
16115,스파이더맨: 파 프롬 홈,노잼.. 전형적 하이틴영화,6
16116,스파이더맨: 파 프롬 홈,역시 스파이더맨 와우 재밌다,10
16117,스파이더맨: 파 프롬 홈,그냥 그랬다라링~~~,7
16118,스파이더맨: 파 프롬 홈,재밌게 보고 왔습니다!!,8
16119,스파이더맨: 파 프롬 홈,,10
16120,스파이더맨: 파 프롬 홈,오랜만에 액션 봐서 좋았어요 ^^ 현대물이라 시대상 반영 한게 좋았구요 ^^ 가상현실 게임 좋아하는데 그런 것들이....ㅋㅋ 아직 못 보신 분들은 꼭 보시라고 추천 드리고 싶습니다 ^^,6
16121,스파이더맨: 파 프롬 홈,만족합니다보세요 ㅋㅋ,6
16122,스파이더맨: 파 프롬 홈,좋아요좋아요좋아요^^,10
16123,스파이더맨: 파 프롬 홈,,10
16124,스파이더맨: 파 프롬 홈,영화는 마블이 최고다잉,10
16125,스파이더맨: 파 프롬 홈,말이 필요없는?지루함없이 정말 재밌었음~~,8
16126,스파이더맨: 파 프롬 홈,보면 볼 수록 아이언맨이 더 그리웠던 영화,10
16127,스파이더맨: 파 프롬 홈,재미있게 봤다고 하네요,10
16128,스파이더맨: 파 프롬 홈,완전 굿굿재미있는 영화 역시 스파이더맨,10
16129,스파이더맨: 파 프롬 홈,아들하고 재미있게 잘봤어요,10
16130,스파이더맨: 파 프롬 홈,스파이더맨 너무 귀엽고 재밌어요,8
16131,스파이더맨: 파 프롬 홈,정말 재밌게 봤습니다!!,10
16132,스파이더맨: 파 프롬 홈,성장하는 스파이더맨!!,8
16133,스파이더맨: 파 프롬 홈,재미져 스파이더맨은 이래야지,10
16134,스파이더맨: 파 프롬 홈,,10
16135,스파이더맨: 파 프롬 홈,재밌어요!연기력도굿,6
16136,스파이더맨: 파 프롬 홈,넘넘 재미있다.,9
16137,스파이더맨: 파 프롬 홈,,8
16138,스파이더맨: 파 프롬 홈,그냥 그랬어요! 어벤져스 인기 캐릭터를 이용해 돈을 벌어보려는 간단한 상업영화같아요. 스토리가 탄탄하지 않고 액션도 그저 그랬어요.,7
16139,스파이더맨: 파 프롬 홈,,9
16140,스파이더맨: 파 프롬 홈,,10
16141,스파이더맨: 파 프롬 홈,아이언맨을 추억할 수 있어서 행복했지 스파이더맨 자체의 매력도는 떨어졌음.,8
16142,스파이더맨: 파 프롬 홈,그냥 거미싸움 노잼입니다,6
16143,스파이더맨: 파 프롬 홈,미스터리오가 뒤통수 씨게 때렸고씨지가 여윽시 마블!,10
16144,스파이더맨: 파 프롬 홈,전통적인 스파이더맨 성장 스토리에 아이언맨을 잘 끼얹은듯,10
16145,스파이더맨: 파 프롬 홈,최고....수작,10
16146,스파이더맨: 파 프롬 홈,,10
16147,스파이더맨: 파 프롬 홈,연출이 아주 좋아요. 어떻게 이런 생각을 하는지~,10
16148,스파이더맨: 파 프롬 홈,재밌어요,9
16149,스파이더맨: 파 프롬 홈,,8
16150,스파이더맨: 파 프롬 홈,우리 스파이디는 왜 이리 짠내나야 하는가,8
16151,스파이더맨: 파 프롬 홈,잼나고 신나고 좋았어요 담편기대합니다,10
16152,스파이더맨: 파 프롬 홈,아이들이 보기 좋은 영화입니다흥미진진하고2탄이 기대됩니다,8
16153,스파이더맨: 파 프롬 홈,마블이어서 믿고보는영화 마블버전 스파이더맨이 저는 훨씬 더 좋네요,10
16154,스파이더맨: 파 프롬 홈,아이들과 함께 즐거운 시간을 보낼 수 있게 해주서셔 감사하는 마음까지 들었어요~,8
16155,스파이더맨: 파 프롬 홈,킬링 타임으로 좋은 영화,7
16156,스파이더맨: 파 프롬 홈,good good~!,10
16157,스파이더맨: 파 프롬 홈,정말 재밌어요 역시 스파이더맨 !,10
16158,스파이더맨: 파 프롬 홈,좋아요뭘더쓸가여허러허,10
16159,스파이더맨: 파 프롬 홈,,10
16160,스파이더맨: 파 프롬 홈,빌런들의 표현이 아주 좋았습니다,10
16161,스파이더맨: 파 프롬 홈,스파이더맨 최고ㅠㅠ 믿고보는 마블,10
16162,스파이더맨: 파 프롬 홈,와우 액션연기 짱입니다,10
16163,스파이더맨: 파 프롬 홈,액션 재밌었어요,9
16164,스파이더맨: 파 프롬 홈,이렇게 즐거운 영화도 드문듯.. 스파이드맨 짱..,10
16165,스파이더맨: 파 프롬 홈,재밋게 봤었다. 그럭저럭 킬링타임용,7
16166,스파이더맨: 파 프롬 홈,좋았음 어린 스파이디의 영화,10
16167,스파이더맨: 파 프롬 홈,재미지네요~~~!!!,8
16168,스파이더맨: 파 프롬 홈,크으 재밌당,10
16169,스파이더맨: 파 프롬 홈,기대없이 봤는데 재밌네요,10
16170,스파이더맨: 파 프롬 홈,모든것이 훌륭하고 웃기지만 눈물도나는 최고의 영화입니다..ㅠ,10
16171,스파이더맨: 파 프롬 홈,좋아요~!~!~!~!~!,10
16172,스파이더맨: 파 프롬 홈,마지막 쿠키영상이 다한영화,8
16173,스파이더맨: 파 프롬 홈,개재밌누 톰홀랜드 잘생김 근데 아이언맨에 너무 의존하는 듯ㅋ,10
16174,스파이더맨: 파 프롬 홈,아이와 함께 보기 좋았습니다 ^^,8
16175,스파이더맨: 파 프롬 홈,너무재미있었고 톰홀랜드의 연기가 대단했다.,10
16176,스파이더맨: 파 프롬 홈,딘짜진짜 개잼돈잼이엿뜜!!,10
16177,스파이더맨: 파 프롬 홈,,10
16178,스파이더맨: 파 프롬 홈,스파이더맨과 미스테리오의 싸움이 아주 재미있었고 웃긴 장면들도 종종 나와 아이들이 좋아했습니다,10
16179,스파이더맨: 파 프롬 홈,스파이더맨의 액션신과 영상미 등이 담겨져있어서 정말 좋았습니다~~,9
16180,스파이더맨: 파 프롬 홈,사랑해요 토니 ㅎㅎㅎ최고였은,10
16181,스파이더맨: 파 프롬 홈,재미있게 봤습니다.,10
16182,스파이더맨: 파 프롬 홈,쿠키영상 충격적입니다.,9
16183,스파이더맨: 파 프롬 홈,,10
16184,스파이더맨: 파 프롬 홈,,10
16185,스파이더맨: 파 프롬 홈,재미있게 보고 왔습니다,10
16186,스파이더맨: 파 프롬 홈,전편만 못한 느낌이예요,6
16187,스파이더맨: 파 프롬 홈,시험끝나고 아들 친구들과 보라고 끊어주었어요. 너무 즐겁게 관람했다고 합니다. 다음 스파이더맨도 기대합니다.,10
16188,스파이더맨: 파 프롬 홈,재밋어요ㅎㅎ 너무재밌습니당,10
16189,스파이더맨: 파 프롬 홈,초등학생 아들이랑 같이봤는데 재미있네요,8
16190,스파이더맨: 파 프롬 홈,재미잇어요 꼭 보세요!,10
16191,스파이더맨: 파 프롬 홈,,8
16192,스파이더맨: 파 프롬 홈,역시 액션은 톰홀랜드네요,10
16193,스파이더맨: 파 프롬 홈,만점줘도 아깝지 않은 영화,10
16194,스파이더맨: 파 프롬 홈,존잼! 마블이 늘 하는 코믹한 부분도 진짜 재밌었어요,10
16195,스파이더맨: 파 프롬 홈,내용면은 조금 약하나 영상미는 뛰어남,8
16196,스파이더맨: 파 프롬 홈,,6
16197,스파이더맨: 파 프롬 홈,너무 재미있었어요 ㅠㅠ,8
16198,스파이더맨: 파 프롬 홈,마블영화 좋아하는데 재밋었어요,9
16199,스파이더맨: 파 프롬 홈,스타크 나왔으면 ..아쉬운 영화,6
16200,스파이더맨: 파 프롬 홈,,8
16201,스파이더맨: 파 프롬 홈,꿀잼 얼른 다음꺼 나왔으면 좋겠다,10
16202,스파이더맨: 파 프롬 홈,아이러브 마블 스파이더맨~,10
16203,스파이더맨: 파 프롬 홈,스파이더맨의 거미줄액션이 잘 표연되었고 스토이도 좋았음,8
16204,스파이더맨: 파 프롬 홈,재밌습니다.,10
16205,스파이더맨: 파 프롬 홈,이제 마블은 유치뽕짝 유아영화로 전락한 느낌,6
16206,스파이더맨: 파 프롬 홈,엔드 게임 이후의 마블의 방향,8
16207,스파이더맨: 파 프롬 홈,스파이더맨은 여전히 성장중 ....,8
16208,스파이더맨: 파 프롬 홈,생각보다 스토리와 전개가 부족했어요,6
16209,스파이더맨: 파 프롬 홈,잼나게 밨어요. 연기와 영상 화면 모두좋았어요,10
16210,스파이더맨: 파 프롬 홈,,8
